N,drug_name,event_name,drug_id,event_id,comment
-1,Ritonavir: Ritonavir,Oral candidiasis: Candidiasis of mouth (disorder),1748921,79740000,
-1,Lercanidipine: lercanidipine,Paraesthesia oral: Paresthesia of tongue (disorder)|Oral paresthesia (disorder),19015802,95527007|95524000,
-1,Cabergoline: cabergoline,Sleep disorder: Dyssomnia (disorder)|Sleep disorder (disorder),1558471,44186003|39898005,
-1,Hydrocortisone: Hydrocortisone,Cataract: Cataract of right eye (disorder)|Cataract of left eye (disorder)|Bilateral cataracts (disorder)|Cataract (disorder),975125,816120008|816119002|95722004|193570009,
-1,Dabigatran: dabigatran,Migraine with aura: Migraine with aura (disorder),45775372,4473006,
-1,Cladribine: Cladribine,Paraesthesia: Electric shock type pain (finding)|Pins and needles (finding)|Paresthesia of hand (finding)|Paresthesia (finding),19054825,723316007|62507009|309086004|91019004,
-1,Carbimazole: Carbimazole,Polyarthritis: Undifferentiated inflammatory polyarthritis (disorder)|Inflammatory polyarthropathy (disorder),19040606,416956002|417373000,
-1,Amisulpride: Amisulpride,Epilepsy: Epilepsy (disorder)|Refractory epilepsy (disorder)|Symptomatic generalized epilepsy (disorder)|Epileptic seizure (finding),19057607,84757009|445355009|71831005|313307000,
-1,Ketoconazole: Ketoconazole,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),985708,24079001|21626009,
-1,Agomelatine: Agomelatine,Nocturia: Nocturia (finding),36878783,139394000,
-1,Epirubicin: Epirubicin,Odynophagia: Swallowing painful (finding),1344354,30233002,
-1,Venlafaxine: venlafaxine,Dysaesthesia: Dysesthesia (finding),743670,279079003,
-1,Agomelatine: Agomelatine,Increased appetite: Increased appetite (finding),36878783,72405004,
-1,Pitavastatin: pitavastatin,Glossodynia: Glossodynia (disorder),40165636,30731004,
-1,Fluconazole: Fluconazole,Haematemesis: Coffee ground vomiting (disorder)|Hematemesis (disorder),1754994,40835002|8765009,
-1,Enalapril: Enalapril,Haematuria: Frank hematuria (disorder)|Blood in urine (finding),1341927,197941005|34436003,
-1,Teriflunomide: teriflunomide,Ear discomfort: Sensation of blocked ear (finding),42900584,103281005,
-1,Rufinamide: rufinamide,Pyrexia: Spiking fever (finding)|Low grade pyrexia (finding)|Pyrexia of unknown origin (finding)|Fever (finding)|Body temperature above reference range (finding)|Feeling feverish (finding)|Fever with chills (finding),19006586,102496004|304213008|7520000|386661006|50177009|103001002|274640006,
-1,Paclitaxel: Paclitaxel,Gingivitis: Gingivitis (disorder),1378382,66383009,
-1,Doxycycline: Doxycycline,Scab: Crust (morphologic abnormality)|Scab of skin (disorder),1738521,69640009|409589004,
-1,Paliperidone: paliperidone,Mouth ulceration: Ulcer of mouth (disorder),703244,26284000,
-1,Alprazolam: Alprazolam,Dermatitis: Inflammatory dermatosis (disorder),781039,703938007,
-1,Azacitidine: Azacitidine,Oral herpes: Herpes labialis (disorder),1314865,1475003,
-1,Lymecycline: Lymecycline,Jaundice: Jaundice (finding),19092353,18165001,
-1,Clonazepam: Clonazepam,Alcohol abuse: Persistent alcohol abuse (disorder)|Nondependent alcohol abuse (disorder)|Alcohol abuse (disorder),798874,284591009|268645007|15167005,
-1,Ornidazole: Ornidazole,Dry mouth: Xerostomia (disorder),19024197,87715008,
-1,Amantadine: Amantadine,Urinary tract infection: Recurrent urinary tract infection (disorder)|Urinary tract infectious disease (disorder)|Lower urinary tract infectious disease (disorder)|Chronic urinary tract infection (disorder),19087090,197927001|68566005|4009004|197928006,
-1,Nitrofurantoin: Nitrofurantoin,Facial pain: Pain in face (finding),920293,95668009,
-1,Imiquimod: imiquimod,Vision blurred: Problem of visual accommodation (finding)|Blurring of visual image (finding)|Hazy vision (disorder),981691,55891002|111516008|246636008,
-1,Cyclophosphamide: Cyclophosphamide,Mouth haemorrhage: Bleeding from mouth (finding),1310317,22490002,
-1,Ifosfamide: Ifosfamide,Pharyngitis: Acute pharyngitis (disorder)|Pharyngitis (disorder)|Infective pharyngitis (disorder)|Acute laryngopharyngitis (disorder),19078187,363746003|405737000|312422001|55355000,
-1,Lidocaine: Lidocaine,Feeling drunk: Feeling intoxicated (finding),989878,102897001,
-1,Lorazepam: Lorazepam,Ear pain: Otalgia (finding),791967,16001004,
-1,Mirtazapine: Mirtazapine,Candida infection: Candidiasis (disorder)|Infection caused by Candida albicans (disorder),725131,78048006|83062006,
-1,Simvastatin: Simvastatin,Pain in jaw: Jaw pain (finding),1539403,274667000,
-1,Propranolol: Propranolol,Throat irritation: Throat irritation (finding),1353766,162400007,
-1,Metformin: Metformin,Dry eye: Tear film insufficiency (disorder)|Dry eyes (finding),1503297,46152009|162290004,
-1,Iron: Iron,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),1360067,25374005|69776003,
-1,Pyridostigmine: Pyridostigmine,Muscle twitching: Muscle twitch (finding)|Spasmodic movement (finding),759740,60238002|249966004,
-1,Ivermectin: Ivermectin,Blister: Blister of skin AND/OR mucosa (disorder)|Vesicle (morphologic abnormality),1784444,417237009|82515000,
-1,Anastrozole: anastrozole,Lacrimation increased: Watery eye (finding),1348265,420103007,
-1,Pyridostigmine: Pyridostigmine,Rhinorrhoea: Nasal discharge (finding),759740,64531003,
-1,Moxifloxacin: moxifloxacin,Ear pain: Otalgia (finding),1716903,16001004,
-1,Sertraline: Sertraline,Toothache: Toothache (finding),739138,27355003,
-1,Clindamycin: Clindamycin,Skin lesion: Skin lesion (disorder),997881,95324001,
-1,Cetirizine: Cetirizine,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1149196,299322007|267039000|271771009,
-1,Yellow fever vaccine: Yellow Fever Vaccine,Lymphadenitis: Lymphadenitis (disorder),559532,19471005,
-1,Flurbiprofen: Flurbiprofen,Tongue oedema: Edema of the tongue (disorder),1156378,81950002,
-1,Methylphenidate: Methylphenidate,Strabismus: Strabismus (disorder),705944,22066006,
-1,Agomelatine: Agomelatine,"Hallucination, visual: Visual hallucinations (finding)",36878783,64269007,
-1,Acitretin: Acitretin,Jaundice: Jaundice (finding),929638,18165001,
-1,Norfloxacin: Norfloxacin,"Hallucination, visual: Visual hallucinations (finding)",1721543,64269007,
-1,Ondansetron: Ondansetron,Laryngeal oedema: Edema of larynx (disorder)|Edema of glottis (disorder),1000560,51599000|111278002,
-1,Dexchlorpheniramine: dexchlorpheniramine,Tremor: Tremor (finding)|Trembles (finding),1188114,26079004|267079009,
-1,Promethazine: Promethazine,Eczema: Chronic eczema (disorder)|Exacerbation of eczema (disorder)|Eczema (disorder),1153013,44256003|135843006|43116000,
-1,Escitalopram: Escitalopram,Tic: Tic (finding),715939,386783003,
-1,Piracetam: Piracetam,Rash maculo-papular: Maculopapular eruption (disorder),19046654,247471006,
-1,Cefixime: Cefixime,Jaundice: Jaundice (finding),1796435,18165001,
-1,Midazolam: Midazolam,Hypotonia: Flaccidity of muscle (finding)|Poor muscle tone (finding),708298,186611004|398152000,
-1,Terbinafine: terbinafine,Rash vesicular: Vesicular eruption (disorder),1741309,79893008,
-1,Galantamine: Galantamine,Vertigo: Vertigo (finding)|Peripheral vertigo (disorder),757627,399153001|50438001,
-1,Terbinafine: terbinafine,Amenorrhoea: Amenorrhea (finding),1741309,14302001,
-1,Amantadine: Amantadine,Syncope: Syncope (disorder)|Vasovagal syncope (disorder),19087090,271594007|398665005,
-1,Desloratadine: desloratadine,Eyelid oedema: Edema of eyelid (disorder),1103006,89091004,
-1,Albendazole: Albendazole,Epigastric discomfort: Epigastric discomfort (finding),1753745,119416008,
-1,Trihexyphenidyl: Trihexyphenidyl,Muscle rigidity: Muscle rigidity (finding),705178,16046003,
-1,Pemetrexed: pemetrexed,Folliculitis: Folliculitis (disorder),1304919,13600006,
-1,Ketoprofen: Ketoprofen,Choking sensation: Choking sensation (finding),1185922,373909009,
-1,Bromazepam: Bromazepam,Presyncope: Vasovagal syncope (disorder)|Near syncope (disorder),19030353,398665005|427461000,
-1,Ketoprofen: Ketoprofen,Ecchymosis: Ecchymosis (finding),1185922,302227002,
-1,Pemetrexed: pemetrexed,Haematemesis: Coffee ground vomiting (disorder)|Hematemesis (disorder),1304919,40835002|8765009,
-1,Agomelatine: Agomelatine,Loss of personal independence in daily activities: Disability affecting daily living (finding),36878783,413298002,
-1,Ifosfamide: Ifosfamide,Nail disorder: Disorder of nail (disorder),19078187,17790008,
-1,Quinine: Quinine,Insomnia: Difficulty sleeping (finding)|Chronic insomnia (disorder)|Insomnia (disorder),1760616,301345002|724748004|193462001,
-1,Brimonidine: brimonidine,Uveitis: Uveitis (disorder),915542,128473001,
-1,Benzydamine: Benzydamine,Oral discomfort: Burning mouth syndrome (disorder),19019620,399165002,
-1,Progesterone: Progesterone,Feeling hot: Sensation of being warm (finding)|Feels hot (finding),1552310,724232004|373932008,
-1,Cefixime: Cefixime,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),1796435,25374005|69776003,
-1,Agomelatine: Agomelatine,Faeces discoloured: Dark stools (finding),36878783,35064005,
-1,Ioversol: ioversol,Lip oedema: Lip swelling (finding),19069131,699376002,
-1,Mebeverine: mebeverine,Tremor: Tremor (finding)|Trembles (finding),19008994,26079004|267079009,
-1,Candesartan: candesartan,Nightmare: Nightmares (finding)|Unpleasant dream (finding),1351557,419145002|419748005,
-1,Amiodarone: Amiodarone,Gingival bleeding: Bleeding gums (finding),1309944,86276007,
-1,Phenobarbital: Phenobarbital,Psychomotor retardation: Motor retardation (finding),734275,398991009,
-1,Trazodone: Trazodone,Psychomotor retardation: Motor retardation (finding),703547,398991009,
-1,Zopiclone: zopiclone,Psychomotor retardation: Motor retardation (finding),19044883,398991009,
-1,Levothyroxine: levothyroxine,Walking disability: Walking disability (finding),1501700,228158008,
-1,Levothyroxine: levothyroxine,Sudden onset of sleep: Sleep attack (disorder),1501700,427426006,
-1,Atropine: Atropine,Dysuria: Dysuria (finding)|Difficulty passing urine (finding),914335,49650001|102835006,
-1,Azacitidine: Azacitidine,Tonsillitis: Tonsillitis (disorder)|Peritonsillar abscess (disorder)|Acute tonsillitis (disorder),1314865,90176007|15033003|17741008,
-1,Dacarbazine: Dacarbazine,Hyperthermia: Body temperature above reference range (finding),1311409,50177009,
-1,Repaglinide: repaglinide,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),1516766,229738006|20301004|87486003,
-1,Prednisone: Prednisone,Gastrointestinal infection: Infection of gastrointestinal tract (disorder),1551099,715852004,
-1,Bromazepam: Bromazepam,Abnormal behaviour: Abnormal behavior (finding),19030353,25786006,
-1,Levocetirizine: levocetirizine,Generalised oedema: Anasarca (finding),1136422,442433009,
-1,Glatiramer: Glatiramer,Sudden hearing loss: Sudden hearing loss (disorder),751889,79471008,
-1,Zofenopril: zofenopril,"Hypertension: Hypertensive disorder, systemic arterial (disorder)|Poor hypertension control (finding)",19102107,38341003|170578008,
-1,Enoxaparin: Enoxaparin,Wound infection: Local infection of wound (disorder),1301025,76844004,
-1,Pilocarpine: Pilocarpine,Dyspepsia: Heartburn (finding)|Indigestion (finding)|Abnormal digestive tract function (finding),945286,16331000|162031009|61578001,
-1,Levothyroxine: levothyroxine,Oral fungal infection: Oral mucosal fungal disease (disorder),1501700,235068006,
-1,Lercanidipine: lercanidipine,Confusional state: Confusional state (disorder)|Delirium (disorder)|Clouded consciousness (finding),19015802,286933003|2776000|40917007,
-1,Yellow fever vaccine: Yellow Fever Vaccine,Injection site haematoma: Injection site bruising (disorder),559532,95401009,
-1,Fingolimod: fingolimod,Folliculitis: Folliculitis (disorder),40226579,13600006,
-1,Atazanavir: Atazanavir,Gastritis: Gastroduodenitis (disorder)|Acute gastritis (disorder)|Gastritis (disorder),1727223,196731005|25458004|4556007,
-1,Posaconazole: posaconazole,Epistaxis: Bleeding from nose (finding),1704139,249366005,
-1,Rizatriptan: rizatriptan,Depressed mood: Depressed mood (finding)|Feeling unhappy (finding),1154077,366979004|420038007,
-1,Metronidazole: Metronidazole,Cachexia: Cachexia (finding),1707164,238108007,
-1,Ambroxol: Ambroxol,Eye swelling: Swelling of structure of eye (finding),19088167,45177002,
-1,Flurbiprofen: Flurbiprofen,Nasal congestion: Nasal congestion (finding),1156378,68235000,
-1,Fluorouracil: Fluorouracil,Skin irritation: Skin irritation (finding),955632,367466007,
-1,Cyclophosphamide: Cyclophosphamide,Vaginal infection: Infective vaginitis (disorder)|Vaginitis (disorder),1310317,237091009|30800001,
-1,Folic acid: Folic Acid,Eye swelling: Swelling of structure of eye (finding),19111620,45177002,
-1,Sertraline: Sertraline,Abnormal loss of weight: Abnormal weight loss (finding)|Unintentional weight loss (finding),739138,267024001|448765001,
-1,Hydrochlorothiazide: Hydrochlorothiazide,Disturbance in attention: Disturbance of attention (finding)|Unable to concentrate (finding),974166,76039005|60032008,
-1,Flurbiprofen: Flurbiprofen,Burning sensation: Burning sensation (finding)|Burning feet (finding),1156378,90673000|36031001,
-1,Zopiclone: zopiclone,Burning sensation: Burning sensation (finding)|Burning feet (finding),19044883,90673000|36031001,
-1,Dalteparin: Dalteparin,Tachycardia: Tachycardia (finding),1301065,3424008,
-1,Desogestrel: Desogestrel,Myalgia: Polymyalgia (disorder)|Muscle pain (finding),1588000,95415006|68962001,
-1,Bisoprolol: Bisoprolol,Haematuria: Frank hematuria (disorder)|Blood in urine (finding),1338005,197941005|34436003,
-1,Methotrexate: Methotrexate,Injection site necrosis: Injection site necrosis (disorder),1305058,95397001,
-1,Citalopram: Citalopram,Haematochezia: Hematochezia (finding),797617,405729008,
-1,Simvastatin: Simvastatin,"Hallucination, visual: Visual hallucinations (finding)",1539403,64269007,
-1,Hydrochlorothiazide: Hydrochlorothiazide,Haematoma: Hematoma (disorder),974166,385494008,
-1,Phenytoin: Phenytoin,Scab: Crust (morphologic abnormality)|Scab of skin (disorder),740910,69640009|409589004,
-1,Clonazepam: Clonazepam,Menstruation irregular: Irregular periods (finding),798874,80182007,
-1,Propranolol: Propranolol,Hot flush: Flushing (disorder),1353766,238810007,
-1,Pravastatin: Pravastatin,Asthma: Acute exacerbation of asthma (disorder)|Exacerbation of asthma (disorder)|Asthmatic bronchitis (disorder)|Asthma (disorder)|Allergic asthma (disorder)|Immunoglobulin E-mediated allergic asthma (disorder)|Pulmonary eosinophilia (disorder),1551860,708038006|281239006|405944004|195967001|389145006|424643009|367542003,
-1,Levofloxacin: Levofloxacin,Gingival bleeding: Bleeding gums (finding),1742253,86276007,
-1,Epirubicin: Epirubicin,Disturbance in attention: Disturbance of attention (finding)|Unable to concentrate (finding),1344354,76039005|60032008,
-1,Rivaroxaban: rivaroxaban,Skin irritation: Skin irritation (finding),40241331,367466007,
-1,Alprazolam: Alprazolam,Rash macular: Macular eruption (disorder),781039,271756005,
-1,Paclitaxel: Paclitaxel,Tooth infection: Infection of tooth (disorder),1378382,427898007,
-1,Fluoxetine: Fluoxetine,Dry eye: Tear film insufficiency (disorder)|Dry eyes (finding),755695,46152009|162290004,
-1,Fluoxetine: Fluoxetine,Presyncope: Vasovagal syncope (disorder)|Near syncope (disorder),755695,398665005|427461000,
-1,Norepinephrine: Norepinephrine,Vomiting: Bilious vomiting (disorder)|Chemotherapy-induced nausea and vomiting (disorder)|Persistent vomiting (disorder)|Vomiting (disorder),1321341,71419002|18846006|196746003|422400008,
-1,Clindamycin: Clindamycin,Disturbance in attention: Disturbance of attention (finding)|Unable to concentrate (finding),997881,76039005|60032008,
-1,Propofol: Propofol,Hot flush: Flushing (disorder),753626,238810007,
-1,Amitriptyline: Amitriptyline,Influenza like illness: Influenza-like illness (finding)|Influenza-like symptoms (finding),710062,95891005|315642008,
-1,Allopurinol: Allopurinol,Dysphonia: Change in voice (finding)|Hoarse (finding)|Dysphonia (disorder),1167322,274657005|50219008|16617009,
-1,Enalapril: Enalapril,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1341927,299322007|267039000|271771009,
-1,Metronidazole: Metronidazole,Bradycardia: Bradycardia (finding),1707164,48867003,
-1,Levonorgestrel: Levonorgestrel,Anosmia: Loss of sense of smell (finding),1589505,44169009,
-1,Amoxicillin: Amoxicillin,Dyskinesia: Spasmodic movement (finding)|Dyskinesia (finding)|Involuntary movement (finding)|Abnormal involuntary movement (disorder)|Uneven movement (finding)|Abnormal movement (finding),1713332,249966004|9748009|267078001|260912008|249962002|225606002,
